date,equity,drawdown,position,xgb_signal,ppo_signal,sentiment_signal
555,1.9235327547703613,0.0,1,1,1,1
556,1.9428729664218707,0.0,1,1,1,1
557,1.943317496896217,0.0,1,1,1,1
558,1.9413741793993209,-0.000999999999999958,0,-1,1,1
559,1.9116878363811811,-0.01627611574822613,1,1,1,1
560,1.9269973404412808,-0.008398090626468438,1,1,1,1
561,1.9250703431008396,-0.009389692535841938,0,-1,1,1
562,1.9250703431008396,-0.009389692535841938,0,-1,0,1
563,1.9250703431008396,-0.009389692535841938,0,-1,0,1
564,1.9250703431008396,-0.009389692535841938,0,1,0,1
565,1.9250703431008396,-0.009389692535841938,0,-1,0,1
566,1.9250703431008396,-0.009389692535841938,0,-1,0,1
567,1.9250703431008396,-0.009389692535841938,0,-1,0,1
568,1.9250703431008396,-0.009389692535841938,0,-1,0,1
569,1.9250703431008396,-0.009389692535841938,0,1,0,1
570,1.9250703431008396,-0.009389692535841938,0,1,0,1
571,1.9250703431008396,-0.009389692535841938,0,1,0,1
572,1.9250703431008396,-0.009389692535841938,0,-1,0,1
573,1.9250703431008396,-0.009389692535841938,0,-1,0,1
574,1.9250703431008396,-0.009389692535841938,0,1,0,1
575,1.9250703431008396,-0.009389692535841938,0,1,0,1
576,1.9250703431008396,-0.009389692535841938,0,1,0,1
577,1.9250703431008396,-0.009389692535841938,0,-1,0,1
578,1.9250703431008396,-0.009389692535841938,0,-1,0,1
579,1.9250703431008396,-0.009389692535841938,0,-1,0,1
580,1.9250703431008396,-0.009389692535841938,0,-1,0,1
581,1.9250703431008396,-0.009389692535841938,0,-1,0,1
582,1.9250703431008396,-0.009389692535841938,0,-1,0,1
583,1.9250703431008396,-0.009389692535841938,0,-1,0,1
584,1.9250703431008396,-0.009389692535841938,0,-1,0,1
585,1.9250703431008396,-0.009389692535841938,0,-1,0,1
586,1.9250703431008396,-0.009389692535841938,0,1,0,1
587,1.9250703431008396,-0.009389692535841938,0,1,0,1
588,1.9250703431008396,-0.009389692535841938,0,1,0,1
589,1.9250703431008396,-0.009389692535841938,0,1,0,1
590,1.9250703431008396,-0.009389692535841938,0,-1,0,1
591,1.9250703431008396,-0.009389692535841938,0,1,0,1
592,1.9250703431008396,-0.009389692535841938,0,-1,1,1
593,1.9250703431008396,-0.009389692535841938,0,1,0,1
594,1.9250703431008396,-0.009389692535841938,0,-1,0,1
595,1.9250703431008396,-0.009389692535841938,0,-1,0,1
596,1.9250703431008396,-0.009389692535841938,0,-1,0,1
597,1.9250703431008396,-0.009389692535841938,0,1,0,1
598,1.9250703431008396,-0.009389692535841938,0,-1,1,1
599,1.9250703431008396,-0.009389692535841938,0,1,0,1
600,1.923766911196379,-0.010060417678049662,1,1,1,1
601,1.9900961255844567,0.0,1,1,1,1
602,1.9881060294588722,-0.0010000000000000417,0,-1,1,1
603,1.9775704378097223,-0.006294011436787164,1,1,1,1
604,1.9755928673719125,-0.0072877174253504024,0,-1,1,1
605,1.9755928673719125,-0.0072877174253504024,0,1,0,1
606,1.9755928673719125,-0.0072877174253504024,0,-1,1,1
607,1.9755928673719125,-0.0072877174253504024,0,-1,0,1
608,1.9755928673719125,-0.0072877174253504024,0,-1,0,1
609,1.9755928673719125,-0.0072877174253504024,0,-1,0,1
610,1.9755928673719125,-0.0072877174253504024,0,-1,0,1
611,1.9755928673719125,-0.0072877174253504024,0,1,0,1
612,1.9755928673719125,-0.0072877174253504024,0,-1,0,1
613,1.9755928673719125,-0.0072877174253504024,0,1,0,1
614,1.9755928673719125,-0.0072877174253504024,0,-1,0,1
615,1.9755928673719125,-0.0072877174253504024,0,-1,0,1
616,1.9755928673719125,-0.0072877174253504024,0,1,0,1
617,1.9755928673719125,-0.0072877174253504024,0,-1,0,1
618,1.9755928673719125,-0.0072877174253504024,0,0,0,1
619,1.9755928673719125,-0.0072877174253504024,0,1,0,1
620,1.9755928673719125,-0.0072877174253504024,0,1,0,1
621,1.9755928673719125,-0.0072877174253504024,0,-1,-1,1
622,1.9755928673719125,-0.0072877174253504024,0,1,0,1
623,1.9755928673719125,-0.0072877174253504024,0,1,0,1
624,1.9755928673719125,-0.0072877174253504024,0,-1,0,1
625,1.9755928673719125,-0.0072877174253504024,0,-1,0,1
626,1.9755928673719125,-0.0072877174253504024,0,1,0,1
627,1.9763472503258326,-0.006908648824481435,1,1,1,1
628,1.9743709030755068,-0.00790174017565694,0,-1,1,1
629,1.9743709030755068,-0.00790174017565694,0,-1,1,1
630,1.9374028318585002,-0.026477763083168376,1,1,1,1
631,1.9533743795188834,-0.018452247403269922,1,1,1,1
632,1.957163580704707,-0.01654821817718881,1,1,1,1
633,1.9738278753850695,-0.00817460523149828,1,1,1,1
634,1.9859287475679201,-0.002094058655238406,1,1,1,1
635,1.9839428188203523,-0.0030919645965831405,0,-1,1,1
636,1.9687220490504098,-0.010740223177797346,1,1,1,1
637,1.9667533270013593,-0.011729482954619605,0,-1,1,1
638,1.9667533270013593,-0.011729482954619605,0,1,-1,1
639,1.9667533270013593,-0.011729482954619605,0,-1,1,1
640,1.9629185881230191,-0.013656394337964962,1,1,1,1
641,1.993670330614003,0.0,1,1,1,1
642,1.9916766602833889,-0.0010000000000000182,0,1,-1,1
643,1.9916766602833889,-0.0010000000000000182,0,1,-1,1
644,1.9916766602833889,-0.0010000000000000182,0,1,-1,1
645,1.9916766602833889,-0.0010000000000000182,0,-1,-1,1
646,1.9916766602833889,-0.0010000000000000182,0,-1,-1,1
647,1.9916766602833889,-0.0010000000000000182,0,1,-1,1
648,2.0157402420420625,0.0,1,1,1,1
649,2.0137245018000205,-0.0009999999999999619,0,1,-1,1
650,2.0137245018000205,-0.0009999999999999619,0,1,-1,1
651,2.0442741027973446,0.0,1,1,1,1
652,2.0584822920320502,0.0,1,1,1,1
653,2.0564238097400183,-0.000999999999999967,0,-1,1,1
654,2.0564238097400183,-0.000999999999999967,0,-1,1,1
655,2.0564238097400183,-0.000999999999999967,0,-1,-1,1
656,2.0564238097400183,-0.000999999999999967,0,0,-1,1
657,2.0564238097400183,-0.000999999999999967,0,-1,1,1
658,2.0564238097400183,-0.000999999999999967,0,-1,-1,1
659,2.0564238097400183,-0.000999999999999967,0,-1,-1,1
660,2.0564238097400183,-0.000999999999999967,0,-1,-1,1
661,2.0564238097400183,-0.000999999999999967,0,1,-1,1
662,2.0564238097400183,-0.000999999999999967,0,0,-1,1
663,2.0564238097400183,-0.000999999999999967,0,-1,-1,1
664,2.0564238097400183,-0.000999999999999967,0,1,-1,1
665,2.0564238097400183,-0.000999999999999967,0,1,-1,1
666,2.0564238097400183,-0.000999999999999967,0,-1,-1,1
667,2.0564238097400183,-0.000999999999999967,0,1,-1,1
668,2.0564238097400183,-0.000999999999999967,0,-1,-1,1
669,2.0564238097400183,-0.000999999999999967,0,0,-1,1
670,2.0564238097400183,-0.000999999999999967,0,1,-1,1
671,2.0564238097400183,-0.000999999999999967,0,-1,-1,1
672,2.0564238097400183,-0.000999999999999967,0,-1,-1,1
673,2.0564238097400183,-0.000999999999999967,0,-1,-1,1
674,2.0564238097400183,-0.000999999999999967,0,1,-1,1
675,2.0564238097400183,-0.000999999999999967,0,1,-1,1
676,2.0564238097400183,-0.000999999999999967,0,1,-1,1
677,2.0564238097400183,-0.000999999999999967,0,-1,-1,1
678,2.0564238097400183,-0.000999999999999967,0,-1,-1,1
679,2.0564238097400183,-0.000999999999999967,0,-1,-1,1
680,2.0564238097400183,-0.000999999999999967,0,1,0,1
681,2.0564238097400183,-0.000999999999999967,0,-1,0,1
682,2.0564238097400183,-0.000999999999999967,0,-1,0,1
683,2.0564238097400183,-0.000999999999999967,0,1,0,1
684,2.0564238097400183,-0.000999999999999967,0,-1,0,1
685,2.0564238097400183,-0.000999999999999967,0,1,0,1
686,2.0922932932109757,0.0,1,1,1,1
687,2.090200999917765,-0.0009999999999999217,0,1,-1,1
688,2.090200999917765,-0.0009999999999999217,0,-1,1,1
689,2.090200999917765,-0.0009999999999999217,0,-1,1,1
690,2.090200999917765,-0.0009999999999999217,0,1,-1,1
691,2.1034911167701913,0.0,1,1,1,1
692,2.101387625653421,-0.0010000000000000653,0,-1,1,1
693,2.101387625653421,-0.0010000000000000653,0,1,-1,1
694,2.101387625653421,-0.0010000000000000653,0,1,-1,1
695,2.1363631856332557,0.0,1,1,1,1
696,2.1342268224476224,-0.0010000000000000024,0,1,-1,1
697,2.1342268224476224,-0.0010000000000000024,0,-1,1,1
698,2.107341412859805,-0.013584662462177837,1,1,1,1
699,2.105234071446945,-0.014571077799715676,0,-1,1,1
700,2.105234071446945,-0.014571077799715676,0,1,-1,1
701,2.105234071446945,-0.014571077799715676,0,1,-1,1
702,2.1675446562001897,0.0,1,1,1,1
703,2.1653771115439895,-0.0009999999999999913,0,-1,1,1
704,2.1653771115439895,-0.0009999999999999913,0,1,-1,1
705,2.1767353118401593,0.0,1,1,1,1
706,2.1848586290684437,0.0,1,1,1,1
707,2.217009694535586,0.0,1,1,1,1
708,2.21479268484105,-0.001000000000000076,0,-1,1,1
709,2.21479268484105,-0.001000000000000076,0,-1,1,1
710,2.185786070562353,-0.014083665962396035,1,1,1,1
711,2.1836002844917908,-0.015069582296433615,0,-1,1,1
712,2.1836002844917908,-0.015069582296433615,0,-1,1,1
713,2.1836002844917908,-0.015069582296433615,0,-1,1,1
714,2.1688961521523296,-0.021701999094476263,1,1,1,1
715,2.1667272560001773,-0.022680297095381732,0,-1,1,1
716,2.1667272560001773,-0.022680297095381732,0,-1,-1,1
717,2.1667272560001773,-0.022680297095381732,0,0,-1,1
718,2.1667272560001773,-0.022680297095381732,0,-1,-1,1
719,2.1667272560001773,-0.022680297095381732,0,1,-1,1
720,2.1667272560001773,-0.022680297095381732,0,1,-1,1
721,2.1667272560001773,-0.022680297095381732,0,1,-1,1
722,2.1667272560001773,-0.022680297095381732,0,1,-1,1
723,2.1667272560001773,-0.022680297095381732,0,1,-1,1
724,2.1667272560001773,-0.022680297095381732,0,-1,-1,1
725,2.1667272560001773,-0.022680297095381732,0,-1,1,1
726,2.1667272560001773,-0.022680297095381732,0,-1,1,1
727,2.1667272560001773,-0.022680297095381732,0,1,0,1
728,2.1667272560001773,-0.022680297095381732,0,-1,1,1
729,2.1667272560001773,-0.022680297095381732,0,-1,0,1
730,2.1667272560001773,-0.022680297095381732,0,-1,0,1
731,2.1667272560001773,-0.022680297095381732,0,1,0,1
732,2.1667272560001773,-0.022680297095381732,0,1,0,1
733,2.1667272560001773,-0.022680297095381732,0,-1,0,1
734,2.1667272560001773,-0.022680297095381732,0,-1,0,1
735,2.1667272560001773,-0.022680297095381732,0,-1,0,1
736,2.1667272560001773,-0.022680297095381732,0,1,0,1
737,2.1667272560001773,-0.022680297095381732,0,0,0,1
738,2.1667272560001773,-0.022680297095381732,0,-1,0,1
739,2.1667272560001773,-0.022680297095381732,0,-1,0,1
740,2.1667272560001773,-0.022680297095381732,0,-1,0,1
741,2.1667272560001773,-0.022680297095381732,0,1,0,1
742,2.1667272560001773,-0.022680297095381732,0,1,0,1
743,2.1667272560001773,-0.022680297095381732,0,-1,0,1
744,2.1667272560001773,-0.022680297095381732,0,-1,-1,1
745,2.1667272560001773,-0.022680297095381732,0,1,-1,1
746,2.1667272560001773,-0.022680297095381732,0,1,-1,1
747,2.1667272560001773,-0.022680297095381732,0,-1,-1,1
748,2.1667272560001773,-0.022680297095381732,0,-1,-1,1
749,2.1667272560001773,-0.022680297095381732,0,-1,-1,1
750,2.1667272560001773,-0.022680297095381732,0,1,-1,1
751,2.1667272560001773,-0.022680297095381732,0,1,-1,1
752,2.1667272560001773,-0.022680297095381732,0,-1,-1,1
753,2.1667272560001773,-0.022680297095381732,0,-1,-1,1
754,2.1667272560001773,-0.022680297095381732,0,-1,-1,1
755,2.1667272560001773,-0.022680297095381732,0,-1,-1,1
756,2.1667272560001773,-0.022680297095381732,0,-1,-1,1
757,2.1667272560001773,-0.022680297095381732,0,0,0,1
758,2.1667272560001773,-0.022680297095381732,0,-1,0,1
759,2.1667272560001773,-0.022680297095381732,0,-1,0,1
760,2.1667272560001773,-0.022680297095381732,0,-1,0,1
761,2.1667272560001773,-0.022680297095381732,0,-1,0,1
762,2.1667272560001773,-0.022680297095381732,0,-1,0,1
763,2.1667272560001773,-0.022680297095381732,0,-1,0,1
764,2.1667272560001773,-0.022680297095381732,0,-1,0,1
765,2.1667272560001773,-0.022680297095381732,0,1,0,1
766,2.1667272560001773,-0.022680297095381732,0,-1,0,1
767,2.1667272560001773,-0.022680297095381732,0,-1,0,1
768,2.1667272560001773,-0.022680297095381732,0,-1,0,1
769,2.1667272560001773,-0.022680297095381732,0,1,0,1
770,2.1667272560001773,-0.022680297095381732,0,-1,0,1
771,2.1667272560001773,-0.022680297095381732,0,-1,1,1
772,2.159358111940021,-0.02600420861382013,1,1,1,1
773,2.2024816108090945,-0.006553008659501916,1,1,1,1
774,2.2002791291982855,-0.0075464556508423935,0,-1,1,1
775,2.2002791291982855,-0.0075464556508423935,0,-1,1,1
776,2.1855550784204487,-0.014187856820232022,1,1,1,1
777,2.2370578694023187,0.0,1,1,1,1
778,2.2348208115329165,-0.0009999999999999486,0,-1,1,1
779,2.2308400381017517,-0.00277946824067998,1,1,1,1
780,2.22860919806365,-0.003776688772439277,0,-1,1,1
781,2.2028178745862905,-0.01530581541244444,1,1,1,1
782,2.200615056711704,-0.016290509597032005,0,-1,1,1
783,2.200615056711704,-0.016290509597032005,0,-1,1,1
784,2.1878687856386634,-0.021988292943354776,1,1,1,1
785,2.1856809168530247,-0.02296630465041144,0,-1,1,1
786,2.1856809168530247,-0.02296630465041144,0,-1,1,1
787,2.1856809168530247,-0.02296630465041144,0,1,0,1
788,2.1856809168530247,-0.02296630465041144,0,0,1,1
789,2.1668501132447995,-0.031383969595867804,1,1,1,1
790,2.2221380705014093,-0.0066693844200353646,1,1,1,1
791,2.243843335159957,0.0,1,1,1,1
792,2.2415994918247972,-0.0009999999999999848,0,-1,1,1
793,2.2415994918247972,-0.0009999999999999848,0,-1,-1,1
794,2.2415994918247972,-0.0009999999999999848,0,-1,1,1
795,2.2415994918247972,-0.0009999999999999848,0,-1,1,1
796,2.2415994918247972,-0.0009999999999999848,0,-1,1,1
797,2.2415994918247972,-0.0009999999999999848,0,-1,0,1
798,2.2415994918247972,-0.0009999999999999848,0,-1,0,1
799,2.2415994918247972,-0.0009999999999999848,0,-1,0,1
800,2.2173260035714755,-0.011817817747330091,1,1,1,1
801,2.2862758948296844,0.0,1,1,1,1
802,2.2839896189348545,-0.001000000000000086,0,-1,1,1
803,2.2839896189348545,-0.001000000000000086,0,-1,1,1
804,2.2364890450467376,-0.021776396232640875,1,1,1,1
805,2.2712548902292182,-0.006570075219021266,1,1,1,1
806,2.268983635338989,-0.007563505143802272,0,-1,1,1
807,2.2532905234201746,-0.014427555083839562,1,1,1,1
808,2.3504419375197716,0.0,1,1,1,1
809,2.348091495582252,-0.0009999999999999972,0,-1,1,1
810,2.340103537817958,-0.004398491848185217,1,1,1,1
811,2.33776343428014,-0.005394093356337095,0,-1,1,1
812,2.318851824974857,-0.013440073562612306,1,1,1,1
813,2.330322161357728,-0.008559997097088257,1,1,1,1
814,2.3405957857817996,-0.004189064014217608,1,1,1,1
815,2.3494228556048804,-0.0004335703420806681,1,1,1,1
816,2.3470734327492755,-0.0014331367717386001,0,-1,1,1
817,2.317859722956274,-0.013862165256410921,1,1,1,1
818,2.315541863233318,-0.01484830309115442,0,0,1,1
819,2.307368450208843,-0.018325697233083135,1,1,1,1
820,2.3102698655689538,-0.01709128454081624,1,1,1,1
821,2.319121614788278,-0.013325290972532301,1,1,1,1
822,2.3368737606466654,-0.005772606698561365,1,1,1,1
823,2.3231538875473308,-0.011609752845558768,1,1,1,1
824,2.3378573750532445,-0.005354126075459033,1,1,1,1
825,2.3805908814604275,0.0,1,1,1,1
826,2.3782102905789673,-0.0009999999999999272,0,-1,1,1
827,2.3782102905789673,-0.0009999999999999272,0,1,-1,1
828,2.3782102905789673,-0.0009999999999999272,0,-1,-1,1
829,2.3782102905789673,-0.0009999999999999272,0,1,-1,1
